mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.4544309775034587,0.011309836745157974,0.02397910753885905,0.00268592573663997,True,90,2,3,10,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.6885477701822916,0.010873513668821503,0.031292359034220375,0.0009993453904109679,True,90,2,3,10,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
2.3460801442464194,0.04461445046708999,0.09273211161295573,0.0038017068469796108,True,90,2,3,10,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.24151023228963217,0.008909751399536156,0.014478921890258789,0.0009831404544868787,True,90,2,3,12,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.3,0.4,0.4,0.3666666666666667,0.04714045207910318,266
0.4669024149576823,0.009119788733531654,0.022362232208251953,0.0005405120085482587,True,90,2,3,12,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.4,0.4,0.35,0.3833333333333333,0.023570226039551605,220
0.6949074268341064,0.005300147118802545,0.030599276224772137,0.003186400485974364,True,90,2,3,12,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,170
2.3403154214223227,0.027821324807550927,0.08952816327412923,0.0013916956851667015,True,90,2,3,12,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
0.23535426457722983,0.0028538695442235982,0.014371395111083984,0.0001097742590353175,True,90,2,4,8,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
0.4914586544036865,0.024403820854378065,0.023378849029541016,0.0012091176911111425,True,90,2,4,8,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
0.7037888367970785,0.0037120988765134253,0.03270459175109863,0.0012858998295776907,True,90,2,4,8,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
2.354402462641398,0.03905214260133994,0.08948826789855957,0.008135750942639072,True,90,2,4,8,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
